CCCC1CCC(CC1)OC(=O)N[C@H](CC(C)C)C(=O)N[C@H](CC1CCNC1=O)C=O,7.0
CC(C)C[C@@H](NC(=O)OCC1CCC(F)(F)CC1)C(=O)N[C@H](CC1CCNC1=O)C(O)S([O-])(=O)=O,7.0
COc1cccc2[nH]c(cc12)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(=O)CN=[N+]=[N-],6.995678626217358
COc1cccc2[nH]c(cc12)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(=O)CO,6.987162775294828
COc1cccc2[nH]c(cc12)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(=O)CO,6.978810700930062
COCC(=O)[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@H](CC(C)(C)C)NC(=O)c1cc2ccccc2[nH]1,6.978810700930062
COc1cccc2[nH]c(cc12)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(=O)CNS(C)(=O)=O,6.97061622231479
CCOCC(=O)[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@H](CC(C)(C)C)NC(=O)c1cc2ccccc2[nH]1,6.950781977329818
CCCCC1CCC(CC1)OC(=O)N[C@H](CC(C)C)C(=O)N[C@H](CC1CCNC1=O)C=O,6.886056647693163
COCC(=O)[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@H](CC(C)C)NC(=O)c1cc2ccccc2[nH]1,6.882728704344236
COc1cccc2[nH]c(cc12)C(=O)N[C@@H](CC1CCCCC1)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(=O)COCc1ccccc1,6.876148359032914
CC(C)(C)C[C@H](NC(=O)[C@H]1CCCO1)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(=O)COC(=O)c1c(Cl)cccc1Cl,6.876148359032914
CC(C)C[C@@H](NC(=O)OC1CCCCC1)C(=O)N[C@H](CC1CCNC1=O)C=O,6.823908740944319
C[C@@H](N1CCC(CC1)C(=O)NCc1cccc(F)c1)c1cccc2ccccc12,6.823908740944319
OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)n1ccc(NO)nc1=O,6.823908740944319
CCCCC1CCC(CC1)OC(=O)N[C@H](CC(C)C)C(=O)N[C@H](CC1CCNC1=O)C(O)S([O-])(=O)=O,6.823908740944319
CCCC1CCC(CC1)OC(=O)N[C@H](CC(C)C)C(=O)N[C@H](CC1CCNC1=O)C(O)S([O-])(=O)=O,6.823908740944319
CC(C)C[C@H](N(C)C(=O)c1cc2ccccc2[nH]1)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(=O)CO,6.818156412055227
COc1cccc2[nH]c(cc12)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(=O)COC(=O)c1c(C)cccc1C,6.795880017344075
Clc1cc(CSC(=S)NCc2cccnc2)c(Cl)s1,6.795880017344075
Clc1cncc(OC(=O)c2cc3ccccc3o2)c1,6.769551078621726
COc1cccc2[nH]c(cc12)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(=O)COC(=O)C1CC1,6.7447274948966935
COc1cccc2[nH]c(cc12)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(=O)N(C)C)C(=O)CO,6.721246399047171
Fc1cc(Cl)ccc1\C=C\C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C=O,6.698970004336019
O=C(On1nnc2ccccc12)C(=O)c1ccc2[nH]ccc2c1,6.698970004336019
COc1cccc(OC)c1C(=O)OCC(=O)[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@H](CC(C)C)NC(=O)c1cc2c(OC)cccc2[nH]1,6.6777807052660805
COc1cccc2[nH]c(cc12)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(=O)COC(C)=O,6.657577319177793
COc1cccc2[nH]c(cc12)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(=O)COC(=O)C(C)(C)C,6.638272163982407
Clc1cncc(OC(=O)c2ccc3cc[nH]c3c2)c1,6.638272163982407
CC(C)C[C@H](NC(=O)[C@H](Cc1cccc2ccccc12)NC(=O)OCc1ccccc1)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C=O,6.638272163982407
Clc1ccnc(OC(=O)c2ccc3cc[nH]c3c2)c1,6.638272163982407
Clc1cncc(OC(=O)c2cscn2)c1,6.568636235841013
Cc1cc(c(Cl)cc1Cl)S(=O)(=O)c1c(cc(cc1[N+]([O-])=O)C(F)(F)F)[N+]([O-])=O,6.522878745280337
Clc1cncc(OC(=O)c2ccc3[nH]ccc3c2)c1,6.508638306165727
Cc1ccc(cc1)S(=O)(=O)n1ccc2cc(ccc12)C(=O)Oc1cncc(Cl)c1,6.508638306165727
Clc1cncc(OC(=O)c2ccc3[nH]ccc3c2)c1,6.508638306165727
C[C@@H](N1CCC(CC1)C(=O)NCc1ccc2OCOc2c1)c1cccc2ccccc12,6.494850021680094
COc1cccc(c1)C(=O)Oc1cncc(Cl)c1,6.468521082957745
CC(C)C[C@@H](NC(=O)OC1CCCCC1)C(=O)N[C@H](CC1CCNC1=O)C(O)S([O-])(=O)=O,6.455931955649724
NC(=O)c1ccc2N(Cc3ccc4ccccc4c3)C(=O)C(=O)c2c1,6.431798275933005
C[C@@H](N1CCC(CC1)C(=O)NCc1cccc(NC(C)=O)c1)c1cccc2ccccc12,6.4089353929735005
CC(C)C[C@H](NC(=O)OC1CCN(CC1)C(=O)OC(C)(C)C)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(O)S([O-])(=O)=O,6.3979400086720375
[Na+].CC(C)C[C@H](NC(=O)OC1CCN(CC1)C(=O)OC(C)(C)C)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(O)S([O-])(=O)=O,6.3979400086720375
CC(C)C[C@@H](NC(=O)OCc1ccccc1)C(=O)N[C@H](CC1CCNC1=O)C(O)S([O-])(=O)=O,6.3872161432802645
C[C@@H](NC(=O)c1cc(CN)ccc1C)c1cccc2ccccc12,6.337242168318426
C[C@@H](N1CCC(CC1)C(=O)NCc1ccc(F)cc1)c1cccc2ccccc12,6.309803919971486
Clc1cncc(OC(=O)c2cccs2)c1,6.301029995663981
[Na+].CCOC(=O)N1CCC(CC1)OC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(O)S([O-])(=O)=O,6.301029995663981
O=C(Cn1nnc2ccccc12)N(Cc1ccsc1)c1ccc(cc1)-c1ccccc1,6.292429823902063
C[C@H](N1CCC(CC1)C(=O)NCc1ccc2OCOc2c1)c1cccc2ccccc12,6.251811972993799
C[C@@H](NC(=O)c1cc(NC(C)=O)ccc1C)c1cccc2ccccc12,6.251811972993799
CC(C)(C)OC(=O)Nc1cccn([C@@H](CC2CC2)C(=O)N[C@@H](C[C@@H]2CCNC2=O)C(=O)C(=O)NCc2ccccc2)c1=O,6.236572006437063
CC(C)C[C@H](NC(=O)C(NC(=O)[C@@H](NC(C)=O)C(C)C)C(C)OCc1ccccc1)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(=O)Cn1[nH]c(=O)c2c(cccc2c1=O),6.221848749616356
C[C@@H](NC(=O)c1cc(N)ccc1C)c1cccc2ccccc12,6.221848749616356
CC(C)C[C@H](NC(=O)OC1CCN(CC1)C(=O)OC(C)(C)C)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C=O,6.221848749616356
CC(OC(C)(C)C)[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@@H](CC1CCCCC1)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C=O,6.221848749616356
[Na+].CC(C)C[C@H](NC(=O)OC1CCN(CC1)S(C)(=O)=O)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(O)S([O-]),6.221848749616356
CCOC(=O)N1CCC(CC1)OC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C=O,6.221848749616356
CC(C)C[C@H](NC(=O)[C@H](Cc1cccc2ccccc12)NC(=O)OCc1ccccc1)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(=O)C(=O)NC(C)C,6.214670164989233
CC(C)C[C@H](NC(=O)OC1(Cc2ccccc2)CCN(CC1)C(=O)OC(C)(C)C)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(O)S([O-])(=O)=O,6.154901959985743
Brc1cccc(\C=C\C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H](C[C@@H]2CCNC2=O)C=O)c1,6.154901959985743
[Na+].CC(C)C[C@H](NC(=O)OC1(Cc2ccccc2)CCN(CC1)C(=O)OC(C)(C)C)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(O)S([O-])(=O)=O,6.154901959985743
CC(C)C[C@H](NC(=O)OC1CCN(CC1)S(C)(=O)=O)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C=O,6.154901959985743
CC(C)C[C@H](NC(=O)OC1(Cc2ccccc2)CCN(CC1)S(C)(=O)=O)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C=O,6.154901959985743
Cc1coc-2c1C(=O)C(=O)c1c-2ccc2c(C)cccc12,6.154901959985743
O=C(N[C@@H](CC1CCCC1)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(=O)C(=O)NCc1ccccc1)\C=C\c1ccccc1,6.1487416512809245
O=C(N[C@@H](CC1CCCCC1)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(=O)C(=O)NCc1ccccc1)\C=C\c1ccccc1,6.1487416512809245
Cc1coc-2c1C(=O)C(=O)c1c3CCCC(C)(C)c3ccc-21,6.096910013008056
CC(C)C[C@H](NC(=O)OC1(Cc2ccccc2)CCN(CC1)S(C)(=O)=O)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C=O,6.096910013008056
CC(C)C[C@H](NC(=O)OC1CCN(CC1)C(=O)OC(C)(C)C)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C=O,6.096910013008056
CCN1\C(Sc2ccccc12)=C1\SC(=S)N(CC=C)C1=O,6.096910013008056
CC(C)C[C@H](NC(=O)OC1(Cc2ccccc2)CCN(CC1)C(=O)OC(C)(C)C)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C=O,6.096910013008056
CC(C)C(=O)Nc1ccc(cc1)N(C(C(=O)NCc1ccccc1)c1ccc(Cl)c(F)c1)C(=O)Cn1nnc2ccccc12,6.096910013008056
CC(C)(C)OC(=O)Nc1cccn([C@@H](CC2CC2)C(=O)N[C@@H](C[C@@H]2CCNC2=O)C(=O)C(=O)NCc2ccccc2)c1=O,6.045757490560675
CCCCC1CCC(CC1)OC(=O)N[C@H](CC(C)C)C(=O)N[C@H](CC1CCNC1=O)C(O)S([O-])(=O)=O,6.045757490560675
ClC(Cl)=C(Cl)C(=O)Oc1ccc(cc1)S(=O)(=O)c1ccc(OC(=O)C(Cl)=C(Cl)Cl)cc1,6.045757490560675
[Na+].CC(C)C[C@H](NC(=O)OC1(Cc2ccccc2)CCN(CC1)S(C)(=O)=O)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(O)S([O-])(=O)=O,6.045757490560675
COc1cccc2[nH]c(cc12)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(=O)COCc1ccccc1,6.032920265855503
CN(CC(=O)NC1CCCC1)S(=O)(=O)c1cccc(Cl)c1,6.026872146400302
Ic1ccc2N(Cc3cc4ccccc4s3)C(=O)C(=O)c2c1,6.022276394711152
O=C(Cn1nnc2ccccc12)N(Cc1ccsc1)c1ccc(cc1)-c1cccnc1,6.013228265733755
Brc1cccc2C(=O)C(=O)N(Cc3cc4ccccc4s3)c12,6.008773924307505
CCOC(=O)\C=C\[C@H](Cc1ccccc1)NC(=O)[C@H](Cc1ccccc1)NC(=O)\C=C\c1ccc(cc1)N(C)C,6.0
CCCCC1CCC(CC1)OC(=O)N[C@H](CC(C)C)C(=O)N[C@H](CC1CCNC1=O)C=O,6.0
CCOC(=O)\C=C\[C@H](Cc1ccccc1)NC(=O)[C@H](Cc1ccccc1)NC(=O)\C=C\c1ccc(cc1)N(C)C,6.0
CC1CCN(CC1)S(=O)(=O)c1ccc2N(Cc3ccccc3)C(=O)C(=O)c2c1,5.982966660701219
CC1CCN(CC1)S(=O)(=O)c1ccc2N(C)C(=O)C(=O)c2c1,5.982966660701219
CC1CCN(CC1)S(=O)(=O)c1ccc2C(Cc3ccccc3)C(=O)C(=O)c2c1,5.982966660701219
COCC(=O)[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@H](CC(C)(C)C)NC(=O)[C@H]1CCCO1,5.966576244513051
CC(C)C[C@@H](NC(=O)OCC1CCC(F)(F)CC1)C(=O)N[C@H](CC1CCNC1=O)C(O)S([O-])(=O)=O,5.958607314841775
[Na+].CCOC(=O)N1CCC(CC1)OC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(O)S([O-])(=O)=O,5.958607314841775
[Na+].CC(C)C[C@H](NC(=O)OC1(Cc2ccccc2)CCN(CC1)S(C)(=O)=O)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(O)S([O-])(=O)=O,5.958607314841775
COc1ccc(cc1)C(N(C(=O)Cn1nnc2ccccc12)c1ccc(NC(=O)C(C)C)cc1)C(=O)NCc1ccccc1,5.958607314841775
CC1CCN(CC1)S(=O)(=O)c1ccc2NC(=O)C(=O)c2c1,5.928117992693875
C[C@H]1COC2=C1C(=O)C(=O)c1c2ccc2c(C)cccc12,5.920818753952375
CC(C)C[C@@H](NC(=O)OCC1CCC(F)(F)CC1)C(=O)N[C@H](CC1CCNC1=O)C(O)S([O-])(=O)=O,5.920818753952375
CNCc1ccc(C)c(c1)C(=O)N[C@H](C)c1cccc2ccccc12,5.910094888560602
CC(C)C[C@H](NC(C)=O)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(=O)COC(=O)c1c(Cl)cccc1Cl,5.892790030352131
CCOC(=O)N1CCC(CC1)OC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C=O,5.886056647693163
CC(C)(C)NC(=O)[C@H](N(C(=O)c1ccco1)c1ccc(cc1)C(C)(C)C)c1cccnc1,5.823908740944319
O=C(Cc1ccccc1)Nc1ccc(cc1)N(Cc1ccsc1)C(=O)Cn1nnc2ccccc12,5.823908740944319
CC(C)C[C@H](NC(=O)OC1(Cc2ccccc2)CCN(CC1)C(=O)OC(C)(C)C)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C=O,5.795880017344075
Cc1coc-2c1C(=O)C(=O)c1c3CCCC(C)(C)c3ccc-21,5.795880017344075
CC(C)C(=O)Nc1ccc(cc1)N(C(C(=O)NCc1ccccc1)c1cccc(F)c1)C(=O)Cn1nnc2ccccc12,5.795880017344075
CC1CCN(CC1)S(=O)(=O)c1ccc2N(Cc3ccccc3)C(=O)C(=O)c2c1,5.772113295386326
Fc1cc(Cl)ccc1\C=C\C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C=O,5.769551078621726
CCCC1CCC(CC1)OC(=O)N[C@H](CC(C)C)C(=O)N[C@H](CC1CCNC1=O)C=O,5.769551078621726
CCCC1CCC(CC1)OC(=O)N[C@H](CC(C)C)C(=O)N[C@H](CC1CCNC1=O)C(O)S([O-])(=O)=O,5.769551078621726
CC(C)(C)c1ccc(cc1)N(C(C(=O)NC1CCCC1)c1cccnc1)C(=O)c1c[nH]cn1,5.769551078621726
O=C(N[C@@H](Cc1ccccc1)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(=O)C(=O)NCc1ccccc1)\C=C\c1ccccc1,5.709965388637482
CCN1\C(Sc2ccccc12)=C/C=C/C1=C/C(/CC(C)C1)=C/c1sc2ccccc2[n+]1CC,5.698970004336019
[O-][N+](=O)c1cccc2C(=O)C(=O)N(Cc3cc4ccccc4s3)c12,5.698970004336019
O=C(Cn1nnc2ccccc12)N(C(C(=O)NCc1ccccc1)c1ccsc1)c1ccc(NC(=O)C2CC2)cc1,5.698970004336019
[O-][N+](=O)c1cccc2C(=O)C(=O)C(Cc3cc4ccccc4s3)c12,5.698970004336019
CC(C)C[C@H](NC(=O)OC1CCN(CC1)C(=O)OC(C)(C)C)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C=O,5.6777807052660805
[Na+].CC(C)C[C@H](NC(=O)OC1(Cc2ccccc2)CCN(CC1)C(=O)OC(C)(C)C)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(O)S([O-])(=O)=O,5.6777807052660805
CCC(C)c1ccc(cc1)N(C(C(=O)NC1CCCC1)c1cccnc1)C(=O)c1ccco1,5.657577319177793
Nc1ncnc2[nH]c(nc12)C(F)(F)F,5.657577319177793
CC(C)C[C@@H](NC(=O)OCc1ccccc1)C(=O)N[C@H](CC1CCNC1=O)C(O)S([O-])(=O)=O,5.657577319177793
CCC(C)c1ccc(cc1)N(C(C(=O)NC1CCCC1)c1cccnc1)C(=O)c1ccco1,5.657577319177793
CC(C)C[C@@H](NC(=O)OC1CCC(F)(F)CC1)C(=O)N[C@H],5.657577319177793
CC1CCCCN1S(=O)(=O)c1ccc2NC(=O)C(=O)c2c1,5.647817481888637
CC(C)(C)c1ccc(cc1)N(C(C(=O)NC1CCCCC1)c1cccnc1)C(=O)c1c[nH]cn1,5.638272163982407
[Na+].CC(C)C[C@H](NC(=O)OC1CCN(CC1)S(C)(=O)=O)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(O)S([O-])(=O)=O,5.638272163982407
CC(C)C[C@@H](NC(=O)OC1CCC(F)(F)CC1)C(=O)N[C@H](CC1CCNC1=O)C(O)S([O-])(=O)=O,5.638272163982407
COc1cccc2[nH]c(cc12)C(=O)N[C@@H](CC(C)C)C(=O)NC(C[C@@H]1CCNC1=O)C(C)=O,5.638272163982407
[Na+].CC(C)C[C@H](NC(=O)OC1CCN(CC1)C(=O)OC(C)(C)C)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(O)S([O-])(=O)=O,5.619788758288394
Brc1cccc(\C=C\C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H](C[C@@H]2CCNC2=O)C=O)c1,5.619788758288394
[Cl-].CCN1\C(Sc2ccc(cc12)-c1nc2ccccc2s1)=C/C=C/c1sc2ccc(cc2[n+]1CC)-c1nc2ccccc2s1,5.6020599913279625
Clc1ccc(cc1)C1C(C(=NN1c1ccc(Cl)c(Cl)c1)c1ccc(Br)cc1)n1ccnc1,5.6020599913279625
CC1=C(C(C2C(CCCC2=O)N1)c1ccccc1[N+]([O-])=O)C(=O)OCCc1ccccc1,5.6020599913279625
Clc1ccc(cc1)-c1c(c(nn1-c1ccc(Cl)c(Cl)c1)-c1ccc(Br)cc1)-n1ccnc1,5.6020599913279625
CC1=C(C(C2C(CCCC2=O)N1)c1ccccc1[N+]([O-])=O)C(=O)OCCc1ccccc1,5.6020599913279625
CC1=CC[C@]2(C)CC[C@]3(C)C4=CC=C5C(C)=C(O)C(=O)C=C5[C@]4(C)CC[C@@]3(C)[C@@H]2C1,5.585026652029182
COc1cccc2[nH]c(cc12)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(=O)CNC(C)=O,5.576754126063192
Oc1ccc(cc1O)-c1oc2cc(OCc3cccc(c3)C#N)cc(O)c2c(=O)c1O,5.568636235841013
CC(C)C[C@H](NC(=O)C(NC(=O)[C@@H](NC(C)=O)C(C)C)C(C)O)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(=O)Cn1[nH]c(=O)c2ccccc2c1=O,5.568636235841013
CC(C)C[C@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(C)=O)C(C)C)C(C)OCc1ccccc1)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(=O)Cn1[nH]c(=O)c2ccccc2c1=O,5.568636235841013
CC1CC(C)CN(C1)S(=O)(=O)c1ccc2N(C)C(=O)C(=O)c2c1,5.549750891680639
CC(C)C[C@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(C)=O)C(C)C)C(C)O)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(=O)Cn1[nH]c(=O)c2ccccc2c1=O,5.5376020021010435
CCC(=O)Nc1ccc(cc1)N(Cc1ccn(C)c1)C(=O)Cn1nnc2ccccc12,5.5376020021010435
CC(C)C[C@H](NC(=O)C(NC(=O)[C@@H](NC(C)=O)C(C)C)C(C)OCc1ccccc1)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(=O)Cn1[nH]c(=O)c2ccccc2c1=O,5.5376020021010435
CCC(=O)Nc1ccc(cc1)N(Cc1ccsc1)C(=O)Cn1nnc2ccccc12,5.5376020021010435
FC(F)(F)c1nnc(SC(=O)c2ccc(o2)C#Cc2ccccc2)[nH]1,5.522878745280337
Clc1cc(Cl)cc(NC(=O)CSc2nccc(n2)-c2csc(n2)-c2ccccc2)c1,5.522878745280337
CCOC(=O)N1CCC(CC1)OC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C=O,5.494850021680094
CC(C)(C)c1ccc(cc1)N(C(C(=O)NC1CCCCC1)c1cccnc1)C(=O)c1c[nH]cn1,5.481486060122113
CC(C)C[C@H](NC(=O)C(NC(=O)[C@@H](NC(C)=O)C(C)C)C(C)O)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(=O)Cn1[nH]c(=O)c2c(cccc2c1=O)[N+]([O-])=O,5.468521082957745
CC(C)C[C@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(C)=O)C(C)C)C(C)O)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(=O)Cn1[nH]c(=O)c2c(cccc2c1=O)[N+]([O-])=O,5.468521082957745
CC(C)C[C@H](NC(=O)OC1CCN(CC1)S(C)(=O)=O)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C=O,5.455931955649724
